1, 5194, 5194
2, 5713, 6326
3, 5749, 6617
4, 6072, 9057
5, 6268, 11101
6, 6269, 11285
7, 6292, 11549
8, 6405, 11816
9, 6409, 11986
10, 6410, 12138
11, 6446, 12668
12, 6451, 12884
15, 6451, 13512
16, 6451, 13551
18, 6451, 13586
20, 6488, 14156
21, 6488, 14162
22, 6488, 14178
23, 6488, 14181
24, 6488, 14185
25, 6488, 14198
26, 6488, 14202
28, 6488, 14202
29, 6488, 14225
30, 6488, 14256
34, 6488, 14285
38, 6489, 14309
39, 6489, 14332
40, 6489, 14369
45, 6489, 14384
47, 6494, 14395
48, 6494, 14396
51, 6494, 14401
54, 6504, 15863
56, 6504, 15871
65, 6504, 15873
74, 6513, 15903
76, 6513, 15904
82, 6513, 15904
83, 6513, 15956
92, 6513, 15957
95, 6513, 15986
98, 6513, 15986
101, 6515, 16005
102, 6515, 16287
103, 6615, 16695
104, 6628, 17295
105, 6628, 17296
106, 6628, 17366
109, 6628, 17374
111, 6628, 17662
115, 6630, 17668
116, 6634, 17723
117, 6635, 17834
118, 6635, 17837
121, 6635, 17839
123, 6635, 17853
127, 6635, 17853
128, 6635, 17855
129, 6635, 17857
130, 6642, 17904
131, 6642, 17905
135, 6642, 17905
138, 6650, 17913
140, 6650, 17914
141, 6651, 17915
143, 6651, 17918
145, 6654, 17924
149, 6654, 17924
150, 6654, 18236
154, 6654, 18236
156, 6654, 18241
160, 6654, 18241
164, 6654, 18241
168, 6654, 18241
172, 6654, 18241
173, 6654, 18253
176, 6708, 18474
181, 6708, 18474
183, 6708, 18533
184, 6712, 18670
188, 6712, 18670
192, 6712, 18673
195, 6712, 18681
196, 6765, 18742
199, 6767, 18744
203, 6767, 18744
206, 6767, 18744
210, 6767, 18744
211, 6767, 18746
213, 6767, 18751
215, 6767, 18800
220, 6767, 18800
223, 6767, 18800
227, 6773, 18882
228, 6791, 19267
232, 6791, 19267
234, 6791, 19277
238, 6791, 19277
242, 6791, 19277
245, 6791, 19278
249, 6791, 19278
253, 6791, 19282
255, 6791, 19301
257, 6791, 19305
261, 6791, 19305
265, 6791, 19305
269, 6791, 19305
271, 6792, 19311
275, 6792, 19311
279, 6792, 19311
283, 6792, 19311
287, 6792, 19311
291, 6792, 19311
295, 6792, 19311
296, 6821, 19510
300, 6821, 19510
303, 6821, 19510
307, 6821, 19510
311, 6821, 19510
315, 6821, 19510
319, 6821, 19510
323, 6821, 19510
327, 6821, 19510
331, 6821, 19510
332, 6821, 19512
334, 6826, 19601
336, 6826, 19620
338, 6826, 19621
342, 6826, 19646
344, 6826, 19646
345, 6826, 19655
346, 6826, 19753
349, 6826, 19753
350, 6826, 19764
354, 6826, 19765
358, 6826, 19765
362, 6826, 19765
366, 6826, 19765
367, 6826, 19766
371, 6833, 19773
375, 6833, 19773
379, 6833, 19773
382, 6833, 19891
386, 6833, 19891
390, 6833, 19891
393, 6838, 19896
394, 6839, 19897
398, 6839, 19897
402, 6839, 19904
406, 6839, 19904
408, 6839, 19904
412, 6839, 19904
416, 6839, 19904
420, 6842, 19907
424, 6842, 19907
428, 6842, 19907
431, 6842, 19907
435, 6842, 19907
438, 6842, 19907
442, 6842, 19907
443, 6842, 19934
447, 6842, 19934
450, 6842, 19935
453, 6842, 19935
457, 6842, 19935
461, 6842, 19935
465, 6842, 19935
469, 6842, 19935
470, 6844, 19945
472, 6844, 19947
475, 6844, 19947
479, 6844, 19947
482, 6844, 19947
485, 6844, 19947
489, 6844, 19947
491, 6844, 19947
494, 6844, 19950
497, 6844, 19954
501, 6844, 19954
505, 6844, 19954
509, 6844, 19954
513, 6844, 19954
517, 6844, 19954
520, 6844, 19954
524, 6844, 19954
528, 6844, 19954
532, 6844, 19954
536, 6844, 19954
540, 6844, 19954
544, 6844, 19954
548, 6844, 19954
551, 6844, 19954
555, 6844, 19954
559, 6844, 19954
563, 6844, 19954
567, 6844, 19954
571, 6844, 19954
575, 6844, 19954
579, 6844, 19954
583, 6844, 19954
586, 6844, 19982
590, 6844, 19982
594, 6844, 19982
595, 6844, 19982
599, 6844, 19982
603, 6844, 19982
604, 6867, 21581
608, 6867, 21581
