1, 5193, 5193
2, 5657, 5925
3, 5693, 6222
4, 6016, 8696
5, 6219, 11801
6, 6220, 11981
7, 6243, 12391
8, 6363, 12638
9, 6367, 12804
10, 6368, 12978
11, 6384, 13064
12, 6389, 13129
15, 6395, 13148
17, 6395, 13149
18, 6399, 13153
19, 6400, 13154
34, 6400, 13154
35, 6400, 13156
270, 6402, 13159
280, 6402, 13161
575, 6402, 13163
882, 6406, 13240
890, 6410, 13249
908, 6414, 13264
962, 6425, 13277
1178, 6425, 13280
1477, 6425, 13293
1562, 6429, 13297
1889, 6429, 13300
2052, 6429, 13304
4729, 6429, 13304
6253, 6429, 13306
6782, 6429, 13314
8255, 6432, 13320
11824, 6432, 13320
12150, 6432, 13323
12152, 6432, 13325
12508, 6432, 13328
12968, 6434, 13332
13077, 6488, 13736
13092, 6488, 13790
13093, 6488, 13802
13176, 6488, 13821
13331, 6488, 13821
13350, 6488, 13822
14049, 6488, 13822
14537, 6488, 13830
17226, 6488, 13830
19371, 6488, 13861
19609, 6488, 13861
20175, 6488, 13861
22402, 6488, 13861
24992, 6488, 13861
27416, 6488, 13861
29327, 6488, 13863
30624, 6488, 13864
33248, 6488, 13864
34480, 6488, 13866
35690, 6488, 13867
35706, 6488, 13870
35789, 6488, 13872
35983, 6488, 13872
36555, 6488, 13873
38665, 6488, 13873
41023, 6488, 13873
43309, 6488, 13873
44923, 6488, 13873
45995, 6490, 13875
46263, 6492, 13877
47734, 6492, 13877
49039, 6497, 14200
49054, 6497, 14201
49056, 6497, 14204
49292, 6497, 14206
49293, 6497, 14277
49313, 6497, 14278
51057, 6497, 14278
52923, 6497, 14278
55485, 6497, 14278
57924, 6497, 14278
60518, 6497, 14278
62046, 6497, 14278
63885, 6497, 14278
65108, 6497, 14278
66861, 6497, 14278
69492, 6497, 14278
71277, 6497, 14279
73644, 6497, 14279
77455, 6497, 14279
80792, 6497, 14279
80807, 6498, 14288
81429, 6498, 14288
83423, 6498, 14288
85838, 6498, 14288
88186, 6498, 14288
90215, 6498, 14288
92025, 6498, 14288
93594, 6498, 14288
94635, 6504, 14294
96780, 6504, 14294
98933, 6504, 14294
100651, 6504, 14294
102118, 6504, 14294
103462, 6504, 14294
104140, 6507, 14297
105408, 6507, 14297
106730, 6507, 14297
106938, 6507, 14298
107219, 6507, 14298
109295, 6507, 14298
112258, 6507, 14298
114950, 6507, 14298
117841, 6507, 14298
120767, 6507, 14298
123390, 6507, 14298
125773, 6507, 14298
127107, 6507, 14298
127965, 6507, 14298
128941, 6507, 14298
130028, 6507, 14298
131585, 6507, 14298
133308, 6507, 14298
134150, 6507, 14299
136586, 6507, 14299
139439, 6507, 14299
143014, 6507, 14299
146610, 6507, 14299
149929, 6507, 14299
153005, 6507, 14299
155701, 6507, 14299
156290, 6507, 14301
158322, 6507, 14301
160155, 6507, 14301
161983, 6507, 14301
163772, 6507, 14301
165779, 6507, 14301
167520, 6507, 14301
169297, 6507, 14301
170259, 6507, 14301
171690, 6507, 14301
173189, 6507, 14301
174728, 6507, 14301
175524, 6507, 14301
176673, 6507, 14301
177671, 6507, 14301
179363, 6507, 14301
180894, 6507, 14301
182359, 6507, 14301
182399, 6507, 14324
182414, 6509, 14326
182498, 6509, 14326
182671, 6509, 14326
182690, 6509, 14326
184329, 6509, 14326
186587, 6509, 14326
189245, 6509, 14326
191867, 6509, 14326
194485, 6509, 14326
196614, 6509, 14326
199333, 6509, 14326
202281, 6509, 14326
205579, 6509, 14326
209039, 6509, 14326
212313, 6509, 14326
215139, 6509, 14326
218397, 6509, 14326
221512, 6509, 14326
224608, 6509, 14326
226939, 6509, 14326
229898, 6509, 14326
232931, 6509, 14326
235907, 6509, 14326
238321, 6509, 14326
240408, 6509, 14326
243004, 6509, 14326
245415, 6509, 14326
248392, 6509, 14326
251553, 6509, 14326
253737, 6509, 14326
256927, 6509, 14326
260235, 6509, 14326
263518, 6509, 14326
265319, 6509, 14326
267822, 6509, 14326
270613, 6509, 14326
273636, 6509, 14326
276874, 6509, 14326
278986, 6509, 14326
282045, 6509, 14326
285183, 6509, 14326
288397, 6509, 14326
291267, 6509, 14326
294492, 6509, 14326
297685, 6509, 14326
300924, 6509, 14326
303778, 6509, 14326
305840, 6509, 14326
309017, 6509, 14326
311997, 6509, 14326
315168, 6509, 14326
317601, 6509, 14326
320280, 6509, 14326
322649, 6509, 14326
325045, 6509, 14326
328233, 6509, 14326
330220, 6509, 14326
332823, 6509, 14326
335809, 6509, 14326
339066, 6509, 14326
341821, 6509, 14326
343906, 6509, 14326
346845, 6509, 14326
349617, 6509, 14326
352674, 6509, 14326
355683, 6509, 14326
357212, 6509, 14326
359533, 6509, 14326
361666, 6509, 14326
364632, 6509, 14326
367704, 6509, 14326
369964, 6509, 14326
373014, 6509, 14326
376468, 6509, 14326
380105, 6509, 14326
382871, 6509, 14326
386326, 6509, 14326
388935, 6509, 14326
392280, 6509, 14326
394876, 6509, 14326
397153, 6509, 14326
400486, 6509, 14326
403363, 6509, 14326
406419, 6509, 14326
409453, 6509, 14326
411253, 6509, 14326
414092, 6509, 14326
417068, 6509, 14326
419516, 6509, 14326
422723, 6509, 14326
425067, 6511, 14328
427100, 6511, 14328
429173, 6511, 14328
431686, 6511, 14328
434997, 6511, 14328
437878, 6511, 14328
440043, 6511, 14328
441347, 6511, 14328
444227, 6511, 14328
446498, 6511, 14328
448928, 6511, 14328
451372, 6511, 14328
453279, 6511, 14328
454362, 6511, 14328
456368, 6511, 14328
458419, 6511, 14328
460856, 6511, 14328
463176, 6511, 14328
465853, 6511, 14328
467932, 6511, 14328
470785, 6511, 14328
473273, 6511, 14328
475048, 6511, 14328
476851, 6511, 14328
479124, 6511, 14328
481097, 6511, 14328
483001, 6511, 14328
484855, 6511, 14328
487385, 6511, 14328
489787, 6511, 14328
491647, 6511, 14328
493223, 6511, 14328
494738, 6511, 14328
496211, 6511, 14328
497679, 6511, 14328
499750, 6511, 14328
501891, 6511, 14328
504282, 6511, 14328
506843, 6511, 14328
508174, 6511, 14328
510197, 6511, 14328
512243, 6511, 14328
514627, 6511, 14328
516327, 6511, 14328
517827, 6511, 14328
519295, 6511, 14328
520555, 6511, 14328
521881, 6511, 14328
522974, 6511, 14328
524594, 6511, 14328
526595, 6511, 14328
529202, 6511, 14328
531442, 6511, 14328
533477, 6511, 14328
535143, 6511, 14328
536896, 6511, 14328
538772, 6511, 14328
540502, 6511, 14328
542062, 6511, 14328
543434, 6511, 14328
545214, 6511, 14328
546733, 6511, 14328
548141, 6511, 14328
549212, 6511, 14328
550734, 6511, 14328
552855, 6511, 14328
555493, 6511, 14328
558682, 6511, 14328
561706, 6511, 14328
564606, 6511, 14328
566537, 6511, 14328
567971, 6511, 14328
570349, 6511, 14328
572977, 6511, 14328
575046, 6511, 14328
576841, 6511, 14328
578902, 6511, 14328
578932, 6511, 14385
578940, 6611, 14505
578942, 6623, 14517
578949, 6624, 14523
578950, 6624, 14803
578954, 6625, 14891
578955, 6625, 14893
578958, 6625, 14952
578966, 6625, 14955
578969, 6625, 14955
578973, 6625, 14956
578983, 6625, 14956
578989, 6625, 14956
578990, 6812, 15329
578999, 6819, 15342
579009, 6819, 15342
579014, 6819, 15359
579024, 6819, 15360
579030, 6819, 15360
579036, 6821, 15420
579045, 6821, 15420
579059, 6821, 15420
579065, 6825, 15444
579067, 6827, 15446
579080, 6827, 15446
579089, 6827, 15446
579094, 6835, 15668
579103, 6835, 15713
579117, 6835, 15713
579130, 6835, 15713
579137, 6835, 15713
579151, 6840, 15799
579161, 6840, 15799
579172, 6840, 15799
579179, 6840, 15799
579191, 6840, 15799
579198, 6840, 15799
579207, 6840, 15799
579219, 6840, 15799
579239, 6840, 15799
579253, 6840, 15799
579269, 6840, 15799
579280, 6840, 15803
579283, 6901, 16248
579291, 6947, 16333
579307, 6947, 16333
579315, 6947, 16333
579324, 6947, 16333
579342, 6947, 16333
579347, 6947, 16333
579363, 6947, 16333
579367, 6948, 16351
579378, 6948, 16351
579387, 6948, 16355
579396, 6948, 16355
579406, 6948, 16355
579418, 6948, 16355
579433, 6948, 16355
579446, 6948, 16355
579463, 6948, 16355
579469, 6948, 16355
579479, 6948, 16355
579498, 6948, 16355
579506, 6948, 16355
579518, 6948, 16355
579535, 6948, 16355
579546, 6948, 16355
579560, 6948, 16355
579575, 6948, 16355
579584, 6951, 16358
579590, 6951, 16358
579610, 6951, 16358
579625, 6951, 16358
579631, 6951, 16358
579642, 6951, 16358
579655, 6951, 16358
579663, 6951, 16358
579672, 6951, 16358
579682, 6952, 16359
579685, 6955, 16372
579689, 6960, 16377
579709, 6960, 16377
579720, 6965, 16384
579721, 6965, 16388
579736, 6965, 16388
579751, 6965, 16388
579752, 6965, 16389
579759, 6965, 16482
579765, 6965, 16482
579768, 6965, 16490
579775, 6965, 16789
579782, 6983, 16809
579790, 6983, 16839
579815, 6983, 16839
579819, 6983, 16847
579824, 6983, 16851
579839, 6984, 16881
579843, 6984, 16881
579863, 6984, 16881
579865, 6984, 16901
579877, 6984, 16901
579887, 6987, 16915
579888, 6988, 16916
579890, 6993, 16960
579900, 6993, 16960
579910, 6999, 17096
579917, 6999, 17096
579950, 6999, 17096
579962, 6999, 17096
579963, 7002, 17102
579978, 7002, 17102
579985, 7002, 17102
580007, 7002, 17104
580022, 7002, 17104
580030, 7002, 17104
580055, 7002, 17104
580075, 7002, 17104
580077, 7003, 17108
580086, 7003, 17116
580090, 7005, 17118
580097, 7005, 17152
580113, 7013, 17160
580114, 7014, 17162
580115, 7016, 17165
580117, 7016, 17165
580124, 7016, 17165
580130, 7016, 17165
580160, 7016, 17205
580171, 7016, 17205
580178, 7016, 17211
580184, 7016, 17211
580190, 7016, 17211
580191, 7016, 17211
580196, 7016, 17229
580200, 7016, 17229
580217, 7016, 17229
580219, 7020, 17381
580237, 7020, 17381
580243, 7025, 17461
580251, 7025, 17461
580266, 7025, 17461
580272, 7025, 17461
580297, 7025, 17461
580299, 7027, 17463
580300, 7027, 17463
580314, 7027, 17463
580333, 7027, 17463
580380, 7027, 17463
580382, 7027, 17463
580401, 7027, 17463
580425, 7027, 17463
580444, 7027, 17463
580454, 7027, 17463
580468, 7037, 17481
580473, 7039, 17487
580475, 7039, 17487
580489, 7039, 17487
580503, 7039, 17487
580527, 7039, 17487
580556, 7039, 17487
580563, 7039, 17487
580579, 7039, 17487
580592, 7039, 17504
580605, 7039, 17504
580612, 7039, 17504
580620, 7039, 17504
580647, 7039, 17504
580662, 7039, 17504
580667, 7039, 17504
580676, 7043, 17542
580684, 7043, 17542
580691, 7043, 17542
580704, 7043, 17542
580739, 7043, 17542
580772, 7043, 17542
580784, 7064, 17577
580792, 7064, 17781
580804, 7064, 17810
580811, 7100, 17848
580818, 7100, 17918
580837, 7100, 17919
580843, 7100, 17919
580847, 7103, 17922
580854, 7103, 17964
580875, 7103, 17964
580888, 7103, 17964
580899, 7103, 17964
580932, 7103, 17964
580938, 7103, 17964
580940, 7103, 17964
580954, 7103, 17964
580957, 7103, 17964
580974, 7103, 17964
581006, 7103, 17964
581019, 7103, 17964
581024, 7103, 17964
