1, 89, 89
2, 117, 164
3, 117, 217
4, 117, 219
5, 117, 219
6, 117, 223
7, 137, 302
8, 137, 302
9, 137, 348
10, 137, 351
11, 137, 380
12, 495, 748
13, 496, 753
14, 496, 753
15, 496, 757
16, 496, 757
17, 496, 757
18, 496, 758
19, 496, 758
20, 496, 758
21, 496, 758
22, 496, 769
29, 499, 772
99, 506, 780
656, 511, 785
657, 513, 787
2370, 523, 797
2908, 523, 799
3020, 532, 808
3064, 543, 819
3176, 558, 834
3212, 561, 837
3347, 593, 903
14450, 593, 903
22702, 598, 908
24661, 598, 910
26046, 598, 912
27483, 599, 913
32808, 599, 920
33162, 599, 922
33770, 599, 925
41988, 599, 925
50515, 678, 1067
50587, 679, 1068
53010, 683, 1072
53031, 685, 1074
55541, 687, 1076
55948, 687, 1101
67482, 687, 1101
70766, 687, 1101
73997, 687, 1101
77957, 687, 1104
82099, 687, 1104
85868, 687, 1104
86673, 690, 1107
89095, 690, 1107
93278, 690, 1107
97132, 690, 1107
101600, 690, 1107
107555, 690, 1107
113193, 690, 1107
120006, 690, 1107
128834, 690, 1107
139943, 690, 1107
141994, 690, 1114
156642, 690, 1114
171720, 690, 1114
187451, 690, 1114
202544, 690, 1114
217385, 690, 1114
232724, 690, 1114
236499, 691, 1115
241997, 691, 1115
248780, 691, 1115
257359, 691, 1115
259928, 691, 1148
272722, 691, 1148
275655, 693, 1150
275697, 695, 1152
282376, 695, 1154
298300, 695, 1154
313576, 695, 1154
329378, 695, 1154
345948, 695, 1154
362237, 695, 1154
376886, 695, 1154
392667, 695, 1154
407522, 695, 1154
422431, 695, 1154
435230, 695, 1154
449071, 695, 1154
463336, 695, 1154
478234, 695, 1154
493338, 695, 1154
508238, 695, 1154
523668, 695, 1154
539779, 695, 1154
552740, 695, 1159
553901, 695, 1164
556857, 695, 1172
567612, 695, 1172
578861, 695, 1172
591393, 695, 1172
602208, 695, 1172
614830, 695, 1172
624932, 695, 1172
635365, 695, 1172
648610, 695, 1172
659674, 695, 1172
671127, 695, 1172
682421, 695, 1172
692583, 695, 1172
707013, 695, 1172
720483, 695, 1172
729928, 695, 1172
730292, 702, 1179
739178, 702, 1179
746740, 702, 1179
754615, 702, 1179
761824, 702, 1179
769806, 702, 1179
777615, 702, 1179
786468, 702, 1179
797799, 702, 1179
809895, 702, 1179
825677, 702, 1179
841149, 702, 1179
857251, 702, 1179
872876, 702, 1179
888755, 702, 1179
904585, 702, 1179
920645, 702, 1179
936562, 702, 1179
