1, 0
2, 47
25, 70
44, 73
854, 94
1043, 104
1067, 114
1495, 132
3175, 139
3182, 445
3636, 446
4015, 455
4369, 462
10319, 466
10447, 488
33860, 489
60426, 502
66326, 502
91502, 503
117223, 515
142574, 515
167708, 515
192856, 515
218040, 515
243196, 515
268007, 515
293079, 515
318450, 515
343534, 515
369015, 515
373417, 515
398523, 520
423187, 520
447785, 520
472597, 520
496585, 520
520166, 520
543944, 520
568124, 520
575882, 520
577624, 532
579106, 538
584260, 540
584401, 546
590824, 552
599227, 558
621735, 568
644329, 568
667509, 568
691007, 568
714533, 568
738346, 568
763246, 568
786758, 568
810558, 568
834373, 568
859171, 568
882397, 568
904922, 568
928150, 568
951986, 568
976155, 568
1000290, 568
1024383, 568
1047773, 568
1071977, 568
1084768, 568
1103461, 572
1126062, 575
1149675, 575
1172339, 575
1195347, 575
1219951, 575
1224378, 575
1244784, 586
1262724, 586
1275299, 586
1293110, 586
1306616, 1012
1312955, 1012
1329934, 1013
1332804, 1022
1352141, 1024
1371190, 1024
1383891, 1024
1392388, 1024
1393440, 1026
1405321, 1027
1425216, 1027
1437766, 1027
1451162, 1027
1465295, 1027
1482536, 1027
1499939, 1027
1517473, 1027
1535540, 1027
1553276, 1027
1571002, 1027
1588622, 1027
1606075, 1027
1622268, 1027
1639785, 1027
1657675, 1027
1675260, 1027
1693789, 1027
1712033, 1027
1729971, 1027
1747180, 1027
1766395, 1027
1784319, 1027
1802308, 1027
1819412, 1027
1834917, 1027
1851270, 1027
1868411, 1027
1885694, 1027
1902831, 1027
1919954, 1027
1937515, 1027
1955410, 1027
1972393, 1027
1987505, 1027
2000115, 1027
2009596, 1027
2025359, 1027
2034677, 1027
2035779, 1034
2042870, 1036
2043002, 1037
2043643, 1038
2053293, 1040
2068988, 1041
2069144, 1041
2086263, 1043
2102672, 1043
2119414, 1043
2135815, 1043
2151270, 1043
2167786, 1043
2183565, 1043
2199641, 1043
2214195, 1043
2230960, 1043
2248540, 1043
2266037, 1043
2281543, 1043
2297501, 1043
2313248, 1043
2326504, 1043
2338100, 1043
2349709, 1043
2362667, 1043
2375712, 1043
2388553, 1043
2401579, 1043
2414647, 1043
2425779, 1043
2435118, 1043
2445563, 1043
2455907, 1043
2470967, 1043
2486808, 1043
2502649, 1043
2516753, 1043
2530034, 1043
2542862, 1043
2555804, 1043
2569150, 1043
2583324, 1043
2597219, 1043
2610689, 1043
2622505, 1043
2634493, 1043
2647992, 1043
2661616, 1043
2674792, 1043
2687205, 1043
2699220, 1043
2711279, 1043
2724006, 1043
2737729, 1043
2750576, 1043
2763779, 1043
2776075, 1043
2788416, 1043
2801510, 1043
2814410, 1043
2827573, 1043
2841009, 1043
2852754, 1043
2864553, 1043
2876775, 1043
2890250, 1043
2903591, 1043
2916291, 1043
2926671, 1043
2937728, 1043
2950883, 1043
2963577, 1043
2976685, 1043
2989135, 1043
3001919, 1043
3013375, 1043
3026856, 1043
3038652, 1043
3051940, 1043
3065037, 1043
3077641, 1043
3090120, 1043
3103597, 1043
3116896, 1043
3129380, 1043
3142653, 1043
3154553, 1043
3166338, 1043
3179466, 1043
3192478, 1043
3205616, 1043
3218272, 1043
3230109, 1043
3241303, 1043
3252923, 1043
3265181, 1043
3277518, 1043
3290968, 1043
3303299, 1043
3315376, 1043
3328238, 1043
3339890, 1043
3349752, 1043
3362340, 1043
3374512, 1043
3386493, 1043
3400280, 1043
3413754, 1043
3425980, 1043
3438057, 1043
3450268, 1043
3462847, 1043
3475434, 1043
3487979, 1043
3501241, 1043
3514651, 1043
3527569, 1043
3541054, 1043
3554975, 1043
3568766, 1043
3582800, 1043
3597729, 1043
3611436, 1043
3625379, 1043
3640630, 1043
3654663, 1043
3669097, 1043
3683218, 1043
3696074, 1043
3709106, 1043
3722935, 1043
3736280, 1043
3743705, 1045
3755268, 1047
3768707, 1048
3780842, 1048
3793995, 1048
3807380, 1048
3819324, 1048
3832590, 1049
3845750, 1049
3857603, 1049
3869909, 1049
3883337, 1049
3896991, 1049
3910250, 1049
3924403, 1049
3936520, 1049
3950018, 1049
3963922, 1049
3977462, 1049
3991738, 1049
4006069, 1049
4019182, 1049
4032819, 1049
4046815, 1049
4060270, 1049
4072966, 1049
4086146, 1049
4098514, 1049
4112210, 1049
4126500, 1049
4140833, 1049
4155612, 1049
4168559, 1049
4181833, 1049
4194604, 1049
4207465, 1049
4219746, 1049
4230890, 1049
4243470, 1049
4255098, 1049
4267471, 1049
4280032, 1049
4292902, 1049
4305405, 1049
4318744, 1049
4331468, 1049
4343632, 1049
4355692, 1049
4368009, 1049
4380726, 1049
4394045, 1049
4406207, 1049
4418180, 1049
4430347, 1049
4443469, 1049
4455365, 1049
4466960, 1049
4476526, 1049
4486800, 1049
4498703, 1049
4509144, 1049
4520650, 1049
4531883, 1049
4542485, 1049
4554956, 1049
4566452, 1049
4577496, 1049
4586516, 1049
4594652, 1049
4605757, 1049
4618849, 1049
4632599, 1049
4645534, 1049
4657990, 1049
4670558, 1049
4682553, 1049
4695049, 1049
4707584, 1049
4719806, 1049
4731267, 1049
4743715, 1049
4756121, 1049
4768644, 1049
4780834, 1049
4793244, 1049
4806528, 1049
4819713, 1049
4831576, 1049
4844081, 1049
4857300, 1049
4869987, 1049
4882354, 1049
4894853, 1049
4905146, 1049
4916884, 1049
4928717, 1049
4939652, 1049
4951814, 1049
4965657, 1049
4978310, 1049
4990598, 1049
5003402, 1049
5015648, 1049
5028995, 1049
5041156, 1049
5052650, 1049
5065302, 1049
5078340, 1049
5091469, 1049
5103717, 1049
5116117, 1049
5128180, 1049
5141288, 1049
5155584, 1049
5168948, 1049
5181418, 1049
5194399, 1049
5206210, 1049
5218453, 1049
5231393, 1049
5244392, 1049
5257016, 1049
5269165, 1049
5280627, 1049
5293177, 1049
5306533, 1049
5319898, 1049
5332429, 1049
5345054, 1049
5356726, 1049
5369274, 1049
5382802, 1049
5395382, 1049
5408015, 1049
5420623, 1049
5433188, 1049
5446683, 1049
5459106, 1049
5471340, 1049
5484080, 1049
5496245, 1049
5507509, 1049
5520167, 1049
5533201, 1049
5545678, 1049
5557850, 1049
5571116, 1049
5583788, 1049
5595700, 1049
5606890, 1049
5617415, 1049
5629511, 1049
5643285, 1049
5655647, 1049
5667816, 1049
5680114, 1049
5692703, 1049
5704015, 1049
5716030, 1049
5727259, 1049
5739795, 1049
5752132, 1049
5764068, 1049
5776799, 1049
5789710, 1049
5801965, 1049
5815143, 1049
5828652, 1049
5841659, 1049
5854266, 1049
5866726, 1049
5875807, 1049
5884957, 1049
5895112, 1049
5906021, 1049
5918534, 1049
5931010, 1049
5941000, 1049
5952042, 1049
5965070, 1049
5978009, 1049
5990968, 1049
6003543, 1049
6014861, 1049
6026850, 1049
6040246, 1049
6053571, 1049
6065994, 1049
6078320, 1049
6089800, 1049
6102559, 1049
6115681, 1049
6127793, 1049
6140847, 1049
6153562, 1049
6166103, 1049
6179037, 1049
6192039, 1049
6205076, 1049
6217887, 1049
6231118, 1049
6243362, 1049
6255905, 1049
6268458, 1049
6279989, 1049
6291939, 1049
6304992, 1049
6317259, 1049
6330324, 1049
6342948, 1049
6355629, 1049
6367623, 1049
6381104, 1049
6393757, 1049
6406958, 1049
6419804, 1049
6432985, 1049
6445884, 1049
6459136, 1049
6471078, 1049
6483305, 1049
6496133, 1049
6508413, 1049
6521435, 1049
6534760, 1049
6547555, 1049
6559967, 1049
6572439, 1049
6585457, 1049
6598259, 1049
6611341, 1049
6623251, 1049
6635545, 1049
6648119, 1049
6660445, 1049
6673108, 1049
6686310, 1049
6698495, 1049
6711545, 1049
6725153, 1049
6738771, 1049
6751713, 1049
6764390, 1049
6776593, 1049
6789693, 1049
6803833, 1049
6817199, 1049
6831119, 1049
6844959, 1049
6857293, 1049
6869619, 1049
6881938, 1049
6894708, 1049
6908564, 1049
6921504, 1049
6932377, 1049
6945242, 1049
6958595, 1049
6970588, 1049
6982731, 1049
6996112, 1049
7008889, 1049
7022533, 1049
7036439, 1049
7049490, 1049
7060436, 1049
7073105, 1049
7085833, 1049
7099334, 1049
7113142, 1049
7126334, 1049
7138966, 1049
7151952, 1049
7164192, 1049
7177931, 1049
7191862, 1049
7205415, 1049
7217961, 1049
7230693, 1049
7243474, 1049
7256238, 1049
7269274, 1049
7281925, 1049
7294874, 1049
7308356, 1049
7321161, 1049
7334885, 1049
7348214, 1049
7361563, 1049
7374503, 1049
7387063, 1049
7399150, 1049
7412460, 1049
7426262, 1049
7440187, 1049
7453347, 1049
7465665, 1049
7475547, 1049
7487539, 1049
7501889, 1049
7515887, 1049
7528226, 1049
7540861, 1049
7553093, 1049
7566125, 1049
7580090, 1049
7593294, 1049
7606390, 1049
7618742, 1049
7631207, 1049
7643320, 1049
7656383, 1049
7669498, 1049
7681564, 1049
7694676, 1049
7707341, 1049
7719159, 1049
7730902, 1049
7744342, 1049
7757157, 1049
7769097, 1049
7781513, 1049
7794999, 1049
7808416, 1049
7820890, 1049
7832681, 1049
7845619, 1049
7858986, 1049
7872178, 1049
7884890, 1049
7898346, 1049
7911223, 1049
7924385, 1049
7936885, 1049
7950595, 1049
