1, 0
2, 293
23, 320
36, 321
1, 0
2, 287
1, 0
2, 288
6, 315
11, 322
1, 0
2, 293
6, 320
49, 323
9272, 324
17552, 324
25965, 324
1, 0
2, 293
26, 320
40, 323
5661, 324
1, 0
2, 302
3, 328
6, 332
10773, 333
21298, 333
29980, 333
40434, 333
48101, 333
57585, 333
67218, 333
77704, 333
84937, 333
93298, 333
103024, 333
112602, 333
122316, 333
132808, 333
143173, 333
152527, 333
161143, 333
1, 0
2, 323
7, 350
63, 353
3399, 354
7046, 354
10342, 354
13724, 354
17201, 354
20865, 354
24272, 354
27715, 354
31173, 354
34604, 354
37964, 354
41276, 354
44418, 354
47655, 354
51018, 354
54574, 354
58144, 354
61852, 354
65690, 354
69281, 354
72951, 354
76476, 354
79867, 354
83387, 354
86845, 354
90424, 354
94058, 354
97307, 354
100653, 354
103970, 354
106981, 354
110328, 354
113872, 354
117368, 354
120815, 354
124345, 354
127746, 354
131056, 354
134413, 354
137897, 354
141326, 354
144812, 354
