0,0,0,0,0,0,0
328,328,328,774.5,1180,369,774.5
407,401,404,857,1263,451,857
409,405,407,859,1265,453,859
411,409,410,927.5,1282,573,927.5
413,412,412.5,1329,1338,1320,1329
415,414,414.5,1336,1344,1328,1336
421,416,418.5,1457.5,1346,1569,1457.5
423,422,422.5,1488.5,1377,1600,1488.5
425,424,424.5,1490.5,1379,1602,1490.5
427,426,426.5,1491.5,1381,1602,1491.5
427,426,426.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,428,427.5,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1492.5,1383,1602,1492.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
427,575,501,1493.5,1385,1602,1493.5
